Customer ID,Age,Item Purchased,Purchase Amount (USD),Review Rating,Previous Purchases,Latitude,Longitude,product id,Date,Heure,Month,Product Name,Selling Price,Model Number,Image,Product Url,Is Amazon Seller,Sub Category,Shipping Weight (lbs),Length,Width,Height,Interaction type_purchase,Interaction type_view,Gender_Male,product_category_Clothing,product_category_Footwear,product_category_Outerwear,customer_category_Automotive,customer_category_Baby Products,customer_category_Beauty & Personal Care,"customer_category_Clothing, Shoes & Jewelry",customer_category_Electronics,customer_category_Grocery & Gourmet Food,customer_category_Health & Household,customer_category_Hobbies,customer_category_Home & Kitchen,customer_category_Musical Instruments,customer_category_Office Products,"customer_category_Patio, Lawn & Garden",customer_category_Pet Supplies,customer_category_Remote & App Controlled Vehicle Parts,customer_category_Remote & App Controlled Vehicles & Parts,customer_category_Sports & Outdoors,customer_category_Tools & Home Improvement,customer_category_Toys & Games,customer_category_Unknown,customer_category_Video Games,Location_Alaska,Location_Arizona,Location_Arkansas,Location_California,Location_Colorado,Location_Connecticut,Location_Delaware,Location_Florida,Location_Georgia,Location_Hawaii,Location_Idaho,Location_Illinois,Location_Indiana,Location_Iowa,Location_Kansas,Location_Kentucky,Location_Louisiana,Location_Maine,Location_Maryland,Location_Massachusetts,Location_Michigan,Location_Minnesota,Location_Mississippi,Location_Missouri,Location_Montana,Location_Nebraska,Location_Nevada,Location_New Hampshire,Location_New Jersey,Location_New Mexico,Location_New York,Location_North Carolina,Location_North Dakota,Location_Ohio,Location_Oklahoma,Location_Oregon,Location_Pennsylvania,Location_Rhode Island,Location_South Carolina,Location_South Dakota,Location_Tennessee,Location_Texas,Location_Utah,Location_Vermont,Location_Virginia,Location_Washington,Location_West Virginia,Location_Wisconsin,Location_Wyoming,Size_M,Size_S,Size_XL,Color_Black,Color_Blue,Color_Brown,Color_Charcoal,Color_Cyan,Color_Gold,Color_Gray,Color_Green,Color_Indigo,Color_Lavender,Color_Magenta,Color_Maroon,Color_Olive,Color_Orange,Color_Peach,Color_Pink,Color_Purple,Color_Red,Color_Silver,Color_Teal,Color_Turquoise,Color_Violet,Color_White,Color_Yellow,Season_Spring,Season_Summer,Season_Winter,Subscription Status_Yes,Shipping Type_Express,Shipping Type_Free Shipping,Shipping Type_Next Day Air,Shipping Type_Standard,Shipping Type_Store Pickup,Discount Applied_Yes,Promo Code Used_Yes,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_PayPal,Payment Method_Venmo,Frequency of Purchases_Bi-Weekly,Frequency of Purchases_Every 3 Months,Frequency of Purchases_Fortnightly,Frequency of Purchases_Monthly,Frequency of Purchases_Quarterly,Frequency of Purchases_Weekly
592,47,Backpack,37,4.2,6,37.8223,-85.7682,23cc6fae7c7e8d489417c54c4bc3b288,2023-10-14,08:00:00,2023-10,Marvel Legends Deadpool’s Rainbow Squad 5-Pack,22.7,C3989,https://images-na.ssl-images-amazon.com/images/I/51Gt9bqOmHL.jpg|https://images-na.ssl-images-amazon.com/images/I/61TwrDCPsyL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Marvel-Legends-Deadpools-Rainbow-5-Pack/dp/B072MPC9NW,Y,Action Figures,11.7,2.0,12.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
695,41,Dress,21,3.5,38,37.8223,-85.7682,b73b6e39b8e00d9ba65b733f452acb13,2023-10-15,08:00:00,2023-10,Swimline Side by Side Pool Lounger Float,12.85,90412,https://images-na.ssl-images-amazon.com/images/I/41rUZdeNPyL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ZMH9gTbwL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Swimline-Side-Pool-Lounger-Float/dp/B0046HM4QQ,Y,Pools & Water Toys,2.2,68.9,40.0,11.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
709,37,Backpack,50,3.4,19,37.8223,-85.7682,d2e608a1de9583b4d3ca1b9650af589e,2023-10-29,08:00:00,2023-10,Girl's 1st Birthday Felt Novelty Headband,5.95,252107,https://images-na.ssl-images-amazon.com/images/I/41vpmX-u8uL.jpg|https://images-na.ssl-images-amazon.com/images/I/41RtI2XV2gL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Girls-Birthday-Felt-Novelty-Headband/dp/B00B9L85CO,Y,Accessories,0.8,6.0,5.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
776,49,Handbag,53,3.0,8,37.8223,-85.7682,fd2e06578a3e59f066c0d5241a44d1a7,2023-02-01,10:00:00,2023-02,"Hape E3461 Wooden Doll House Furniture Playground Set And Accessories Doll House Accessories,",18.09,E3461,https://images-na.ssl-images-amazon.com/images/I/41n3sU4mMNL.jpg|https://images-na.ssl-images-amazon.com/images/I/411V6Y8PdpL.jpg|https://images-na.ssl-images-amazon.com/images/I/51MjqgWkZOL.jpg|https://images-na.ssl-images-amazon.com/images/I/41tcHSxDTOL.jpg|https://images-na.ssl-images-amazon.com/images/I/51HDOOWgFnL.jpg|https://images-na.ssl-images-amazon.com/images/I/51U9F7HRGIL.jpg|https://images-na.ssl-images-amazon.com/images/I/616UNQf9g5L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Hape-E3461-Furniture-Playground-Accessories/dp/B00CCJAWTG,Y,Furniture,1.3,7.9,3.9,10.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
795,69,Backpack,50,4.2,10,37.8223,-85.7682,30abe95e89f6ee4e1004b58b90577a6a,2023-10-25,08:00:00,2023-10,"Ontel Magic Tracks The Amazing Racetrack That Can Bend, Flex and Glow - As Seen On TV",19.94,TRACKS-MC12/3,https://images-na.ssl-images-amazon.com/images/I/61DMdeT-7hL.jpg|https://images-na.ssl-images-amazon.com/images/I/519AkYDZmVL.jpg|https://images-na.ssl-images-amazon.com/images/I/51VG5ASniFL.jpg|https://images-na.ssl-images-amazon.com/images/I/515csARFeQL.jpg|https://images-na.ssl-images-amazon.com/images/I/519abHKKbRL.jpg|https://images-na.ssl-images-amazon.com/images/I/51yHuWsqk9L.jpg|https://images-na.ssl-images-amazon.com/images/I/614GVoAGWfL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Ontel-Magic-Tracks-Amazing-Racetrack/dp/B01L630XGA,Y,Vehicle Playsets,1.72,11.2,10.6,11.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
839,33,Coat,29,4.3,49,37.8223,-85.7682,bec8f09c94841e39022edc4957120a1f,2023-08-12,08:00:00,2023-08,"RPM Lower Spring Cups for HPI Savage, Savage-X, E-Savage and Most Losi & Traxxas Shocks, Black",6.15,RPM73152,https://images-na.ssl-images-amazon.com/images/I/41pMiXl3sWL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/RPM-Spring-Savage-X-Savage-Traxxas/dp/B0006O7ORW,Y,Remote & App Controlled Vehicle Parts,0.32,3.6,3.1,0.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
847,49,Boots,72,3.7,42,37.8223,-85.7682,646a7d919b4ebc7c75d2cf483b833aac,2023-12-16,08:00:00,2023-12,The New York Doll Collection Dolls Jogging Stroller - Pink Hearts Designed Jogging Stroller for Dolls,29.25,A194,https://images-na.ssl-images-amazon.com/images/I/51EWB7ZCt3L.jpg|https://images-na.ssl-images-amazon.com/images/I/516YXq6TqWL.jpg|https://images-na.ssl-images-amazon.com/images/I/51e57zwATvL.jpg|https://images-na.ssl-images-amazon.com/images/I/417gn4LiS9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41J2yggadKL.jpg|https://images-na.ssl-images-amazon.com/images/I/51XVkyxk62L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/New-York-Doll-Collection-Stroller/dp/B01N4AOGH7,Y,Strollers,2.4,18.0,11.0,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
865,51,Jeans,59,3.9,5,37.8223,-85.7682,bbdcf06ce9c516469c52de2296a340f2,2023-01-01,10:00:00,2023-01,"hand2mind STEM in Action, Coding Robot Mouse Classroom Set, Learning Activities Exploring Basic Needs of Animal As Students Code & Program, Life Science Lesson, STEM.org Authenticated",255.86,86168,25 x 17 x 8.8 inches  16.76 pounds,Unknown,Unknown,Learning & Education,136.0,25.0,17.0,8.8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
903,43,Hat,44,2.8,5,37.8223,-85.7682,29b2140b891dfb955af3d84f27dd74f9,2023-07-11,08:00:00,2023-07,AMAV Sweet Tarts Ice Pops Maker Toy - DIY Make Real Popsicles - Best Activity for Friends to Do Together - Perfect Present for Kids Aged 4+,7.9,1660NE,https://images-na.ssl-images-amazon.com/images/I/61hiFCgja0L.jpg|https://images-na.ssl-images-amazon.com/images/I/31dzEhd5lsL.jpg|https://images-na.ssl-images-amazon.com/images/I/31DF03xvexL.jpg|https://images-na.ssl-images-amazon.com/images/I/416JzU2fV8L.jpg|https://images-na.ssl-images-amazon.com/images/I/31EbgpObiML.jpg|https://images-na.ssl-images-amazon.com/images/I/310ozrBD1zL.jpg|https://images-na.ssl-images-amazon.com/images/I/41UNGrgjZIL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/AMAV-Sweet-Tarts-Pops-Maker/dp/B01K2MJP9M,Y,Ice Pop Molds,12.8,9.0,5.4,11.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
967,58,Dress,55,4.9,19,37.8223,-85.7682,6548d83873381e40960908ea1ba9e38b,2023-08-01,10:00:00,2023-08,Mech-X4 Mech-Link Communicators Role Play Set,21.01,37291,https://images-na.ssl-images-amazon.com/images/I/41bz%2BJ76DtL.jpg|https://images-na.ssl-images-amazon.com/images/I/41uE0xjNnkL.jpg|https://images-na.ssl-images-amazon.com/images/I/410QPVi8LoL.jpg|https://images-na.ssl-images-amazon.com/images/I/41OJ2LFio4L.jpg|https://images-na.ssl-images-amazon.com/images/I/41o6NrAeZlL.jpg|https://images-na.ssl-images-amazon.com/images/I/4137tm-eFKL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ShHvlvLpL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Mech-X4-Mech-Link-Communicators-Role-Play/dp/B06XYCTRSH,Y,Pretend Play,10.6,4.5,2.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
998,64,Pants,30,3.6,31,37.8223,-85.7682,dc67bfe23c31e810a37780fc1c852359,2023-10-24,08:00:00,2023-10,"Wild Republic Llama Pegacorn Plush, Stuffed Animal, Plush Toy, Gifts for Kids, 12""",15.8,23465,https://images-na.ssl-images-amazon.com/images/I/41e7OK7moqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41EUU9NcFEL.jpg|https://images-na.ssl-images-amazon.com/images/I/41rNqqZm5DL.jpg|https://images-na.ssl-images-amazon.com/images/I/410lYRwovXL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Wild-Republic-Pegacorn-Stuffed-Animal/dp/B07NDDS17M,Y,Stuffed Animals & Plush Toys,5.6,8.0,6.0,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
1031,58,Coat,89,3.3,37,37.8223,-85.7682,28dca7c67ba12994bb63599053f56350,2023-10-14,08:00:00,2023-10,"Stephen Joseph Sparkle Goggles, Purple",14.9,SJ1163PU,https://images-na.ssl-images-amazon.com/images/I/41bw88VdGfL.jpg|https://images-na.ssl-images-amazon.com/images/I/31JWYv9zAUL.jpg|https://images-na.ssl-images-amazon.com/images/I/41-7W4v7tvL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Blue-Moods-Keni-Stevens-2013-11-19/dp/B013H2417U,Y,Costumes,4.8,8.0,1.0,2.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1131,67,Jewelry,41,3.9,30,37.8223,-85.7682,7b1781172e4b65ecfec72f1003db0184,2023-01-20,10:00:00,2023-01,DC Comics Child's Batman Cape and Accessory Bundle,40.8,20146AMZ_PPK,https://images-na.ssl-images-amazon.com/images/I/41kOpw3lK%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41byjXvqRYL.jpg|https://images-na.ssl-images-amazon.com/images/I/31PHAeM9U1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41OaT4v0bFL.jpg|https://images-na.ssl-images-amazon.com/images/I/417IqchsyKL.jpg|https://images-na.ssl-images-amazon.com/images/I/319NSsC70ML.jpg|https://images-na.ssl-images-amazon.com/images/I/51IYNy-dSmL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Comics-Childs-Batman-Accessory-Bundle/dp/B07TMTRB54,Y,Accessories,12.2,14.0,10.0,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
1151,29,Jewelry,36,2.7,50,37.8223,-85.7682,56e7628082483fbc470ec0abe824e2d0,2023-10-25,08:00:00,2023-10,Ultra Pro 50ct Pro-Matte Light Blue Standard Deck Protectors,5.49,UP84188,https://images-na.ssl-images-amazon.com/images/I/41F07ReLBBL.jpg|https://images-na.ssl-images-amazon.com/images/I/31a20wKK-3L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Ultra-Pro-Pro-Matte-Standard-Protectors/dp/B00FDVZW40,Y,Cases,1.6,8.0,5.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1214,68,Handbag,52,3.7,14,37.8223,-85.7682,8849e4266b63d8cdf0cde145cc3cb780,2023-12-27,08:00:00,2023-12,Aleene's Fabric Fusion Permanent Fabric Adhesive 4oz,5.88,23473,https://images-na.ssl-images-amazon.com/images/I/41TpXXoryLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41qkkHrr6JL.jpg|https://images-na.ssl-images-amazon.com/images/I/41HxtnNmpSL.jpg|https://images-na.ssl-images-amazon.com/images/I/61tHeKNOyhL.jpg|https://images-na.ssl-images-amazon.com/images/I/61DJU6f4MlL.jpg|https://images-na.ssl-images-amazon.com/images/I/61Gwyva18FL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Aleenes-Fabric-Fusion-Permanent-Adhesive/dp/B00178QSE6,Y,Craft Supplies,4.8,1.8,1.8,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
1221,67,Gloves,64,4.9,36,37.8223,-85.7682,def5e8134b263c40591c7a668b000287,2023-01-01,10:00:00,2023-01,"Solid Color Latex Balloons - Festive Green, Pack of 72, Party Decor",10.39,113250.03,https://images-na.ssl-images-amazon.com/images/I/51NPbiNGUSL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Solid-Color-Latex-Balloons-Festive/dp/B00BFX85V2,Y,Balloons,7.8,11.2,8.5,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1272,70,Jewelry,57,4.3,42,37.8223,-85.7682,915b0fc9d3b3afbf6f245df73493c0d3,2023-02-21,10:00:00,2023-02,"Disney Lion King Party Masks, 8 Ct.",3.24,79796,https://images-na.ssl-images-amazon.com/images/I/5100ZNRokoL.jpg|https://images-na.ssl-images-amazon.com/images/I/5100ZNRokoL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Disney-Lion-King-Party-Masks/dp/B07STXJQTP,Y,Party Hats,2.24,11.5,7.2,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
1293,26,Belt,61,3.9,42,37.8223,-85.7682,060c4fbc66821a1268e65a65dd877f36,2023-10-30,08:00:00,2023-10,"Modular Robotics Cubelets Robot Blocks - Code & Construct Educator Pack - STEM Education & Coding Robot, Free Lesson Plans, Ages 4+",1734.0,CB-KT-EDUCODE-1,https://images-na.ssl-images-amazon.com/images/I/419KzqDqjyL.jpg|https://images-na.ssl-images-amazon.com/images/I/41mCV25ji-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BA1gP7nPL.jpg|https://images-na.ssl-images-amazon.com/images/I/51SVHRVLYaL.jpg|https://images-na.ssl-images-amazon.com/images/I/51PpMeHAqWL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Cubelets-Code-Construct-Education-Pack/dp/B0751TLWX3,Y,Science Kits & Toys,12.95,14.0,10.0,8.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1318,28,Pants,43,2.8,19,37.8223,-85.7682,b90a719eaf198d5bc9f424f8350d5d97,2023-11-24,08:00:00,2023-11,Mudpuppy Pretty Princess 63 Piece Puzzle,12.99,9780740000000,https://images-na.ssl-images-amazon.com/images/I/51Cqg5CHawL.jpg|https://images-na.ssl-images-amazon.com/images/I/512%2BJzsVy7L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Mudpuppy-Pretty-Princess-Piece-Puzzle/dp/0735345090,Y,Jigsaw Puzzles,13.6,2.8,8.5,8.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
1836,65,Scarf,75,3.2,45,37.8223,-85.7682,786c0b2a85e0324f387f5a64958600bf,2023-05-23,10:00:00,2023-05,Italeri WW2 British 8th Army (#6077),19.19,6077S, Please note that the figures are supplied UNPAINTED,Unknown,Unknown,Figure Kits,50.0,0.1,0.1,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
